EIIN,SIX_AVG,SEVEN_AVG,EIGHT_AVG,NINE_AVG,TEN_AVG,FEM_STD_RATIO,FEM_TCH_RATIO,SESscore_L,SESscore_LM,SESscore_UM,SESscore_U,INSTITUTE NAME,INSTITUTE_TYPE,DIVISION,DISTRICT,THANA,UNION_NAME,MAUZA_NAME,ADDRESS,MOBILE,STUDENT_TYPE,EDUCATION_LEVEL,AScore,TSR_SCORE,AS_SCORE,SES_SCORE
121580,10.86,11.9,12.64,13.4,14.67,1,0.417,0.551,0.661,0.41,0.484,HOLDIABERA ADARSHA GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SAGHATA,HALDIA,BERA,HOLDIA,1711009861,GIRLS,Secondary,1,0.862962423,0.141925903,0.424275994
121583,11,12,13,14,14.88,1,0.273,0.717,0.551,0.315,0.385,ITAKURI JUNIOR GIRL'S HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SAGHATA,SAGHATA,SATHALIA,DAKHIN SATHALIA,1713749365,GIRLS,Secondary,1,0.905294015,0.126476798,0.357052157
121585,12.28,12.62,13.61,13.73,13.68,1,0.438,0.61,0.625,0.377,0.45,MOTHORPARA GIRL'S HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SAGHATA,GHURIDAHA,MATHAR PARA,MOTHORPARA,1716438088,GIRLS,Secondary,1,0.815485918,0.112398941,0.401351881
121615,10.26,11.21,12.19,13.17,14.14,0.371,0.286,0.059,0.424,0.768,0.819,JAHURULHAT HAJI ELAHI HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,BAMANDANGA,DEODOBA,DEODOBA,1714607405,CO-EDUCATION JOINT,Secondary,1,0.59315496,0.173448053,0.681516646
121616,10.39,11.16,12.27,13.22,14.2,1,0.176,0.734,0.538,0.305,0.374,HARIPUR B. S. M GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,HARIPUR,HARIPUR,KANI CHARITABARI,1719617980,GIRLS,Secondary,1,0.913042796,0.995128561,0.349756778
121617,10.51,11.32,12.33,13.72,14.44,0.12,0.222,0.726,0.545,0.31,0.38,BELKA M.C HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,BELKA,BELKA,BELKA,1712149516,CO-EDUCATION JOINT,Secondary,1,0.51481149,0.995709593,0.353515411
121618,11.72,11.55,11.94,12.87,13.11,0.367,0.25,0.391,0.737,0.501,0.574,KATGARA B.L. HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,BAMANDANGA,MANMATHA,MONMOTH,172401985,CO-EDUCATION JOINT,Secondary,1,0.5602883,0.978258248,0.487218042
121620,11.19,12.32,13.12,13.36,14.19,1,0.412,0.436,0.726,0.475,0.548,BRLKA MONIKA GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,BELKA,BELKA,BELUKA,1713748979,GIRLS,Secondary,1,0.434355353,0.932769843,0.469060369
121621,11.14,12.31,13.51,14.29,15.07,0.434,0,0.81,0.474,0.257,0.322,BAZARPARA HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,RAMJIBAN,BAZAR PARA,BAZARPARA,1714605745,CO-EDUCATION JOINT,Secondary,1,0.552385191,0.914052362,0.313927221
121622,10.74,11.64,12.54,13.47,14.48,0.019,0.267,0.658,0.594,0.35,0.422,NAZIMABAD B.L HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,HARIPUR,LAKHIR PARA (KHORPARA,LAKHIR PARA,1718706759,CO-EDUCATION JOINT,Secondary,1,0.67715994,0.883377493,0.382138733
121626,11.5,12.29,13.04,13.96,14.29,0.336,0.158,0.333,0.704,0.536,0.608,KHAMAR MONIRAM HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,SONAROY,SHIBRAM,SHIBRAM,1717539260,CO-EDUCATION JOINT,Secondary,1,0.77195777,0.642461859,0.511715516
121628,11.32,12.69,13.49,14.29,15.27,0.364,0.222,0.404,0,0,0,DHUBNI KANCHIBARI HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,KANCHIBARI,KANCHIBARI,KANCHIBARI,1714741515,CO-EDUCATION JOINT,Secondary,1,0.30797276,0.626104093,0.000662592
121629,11.95,12.99,13.96,14.67,15.73,0.386,0.385,0.534,0.672,0.42,0.493,HARIPUR HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,CHANDIPUR,UJAN BOCHAGARI,UJAN BOCHAGARI,1740549462,CO-EDUCATION JOINT,Secondary,1,0.704473138,0.999965229,0.430983343
121630,11,12,13,14,15,0.361,0.353,0.706,0.56,0.322,0.392,RAMDEV B.L. HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,WARD NO-02,BAMANJAL (PART),RAMDEV,1714565700,CO-EDUCATION JOINT,Secondary,4,0.500933701,0.626104093,0.724637828
121631,11,12,13,14,15,0.291,0.263,0.388,0.736,0.503,0.576,SHOVAGONJ HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,CHHAPARHATI,UTTAR MARUADAHA,SHOVAGONJ,1761732218,CO-EDUCATION JOINT,Secondary,1,0.668186876,0.60951598,0.488480412
121632,10.99,11.87,12.86,13.98,15.03,0.477,0.067,0.665,0.589,0.346,0.418,SREEPUR CHANHMARI M.L. HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,SREEPUR,DAKSHIN SREEPUR,DAKHIN SREEPUR,1746855158,CO-EDUCATION JOINT,Secondary,1,0.366024348,0.609470243,0.379244227
121633,11.27,12.33,13.39,13.76,15.5,0.374,0.273,0.356,0.718,0.522,0.594,JHINIA  M.A. HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,DAHABANDA,JHINIA,JHINIA,1714526406,CO-EDUCATION JOINT,Secondary,1,0.587160661,0.592726064,0.501613548
121634,10.71,11.72,12.72,14.02,0,0.449,0.143,0.351,0.715,0.525,0.598,KISHMOT HOLDIA HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,DHOPADANGA,KISMAT HALDIA,KISMOT HOLDIA,1719537889,CO-EDUCATION JOINT,Secondary,1,0.747103924,0.592726064,0.503886812
121635,10.9,11.84,12.91,14,14.93,0.455,0,0.91,0.358,0.18,0.235,BAZRA KANCHI BARI ADARSH HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,KANCHIBARI,BAJRA KANCHIBARI,BAZRA KANCHI BARI,1761870314,CO-EDUCATION JOINT,Secondary,1,0.773580804,0.592726064,0.252759729
121636,11.71,12.74,13.86,15,16,0.522,0.143,0.689,0.572,0.332,0.403,UZAN TEORA T.U.M. HIGH SCHOOL.,School,RANGPUR,GAIBANDHA,SUNDARGANJ,KANCHIBARI,KALIR KHAMAR,KALIRKHAMAR,1713968403,CO-EDUCATION JOINT,Secondary,1,0.61601821,0.592726064,0.369167627
121637,12,13,14,15,16,0.528,0.222,0.924,0.336,0.167,0.219,CHHAPAR HATI S.C. HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,CHHAPARHATI,PURBA CHHAPARHATI,PURPA CHHAPARHATI,1716003539,CO-EDUCATION JOINT,Secondary,1,0.638249157,0.762152192,0.241167083
121638,10.99,11.96,13.08,14.29,14.98,0.289,0.25,0.404,0.744,0.494,0.567,GHAGOA HIGH SCHOOL AND COLLEGE,School and College,RANGPUR,GAIBANDHA,SUNDARGANJ,TARAPUR,GHAGOA,GHAGOA,1713744260,CO-EDUCATION JOINT,Higher Secondary,1,0.805160217,0.541683116,0.482169971
121639,10.94,12.23,12.34,14.4,14.82,1,0.231,0.996,0.112,0.048,0.071,DHARMOPUR P. N. GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,SREEPUR,DHARMAPUR,DHARMAPUR,1718522410,GIRLS,Secondary,1,0.367093998,0.524107464,0.118130909
121640,11,12,13,14,15,1,0.235,0.605,0.628,0.38,0.453,BAMANDANGA GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,BAMANDANGA,MANMATHA,BAMANDANGA,1718844747,GIRLS,Secondary,1,0.812484873,0.524107464,0.403066628
121641,11.75,13,14,15,16,0.348,0.154,0.377,0.73,0.509,0.582,GOPALCHARAN HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,DAHABANDA,GOPALCHARAN (PART),GOPALCHARAN,1773040557,CO-EDUCATION JOINT,Secondary,1,0.847908424,0.524107464,0.493025807
121642,10.23,11.24,12.23,13.18,14.12,0.495,0.2,0.758,0.519,0.291,0.358,KACHIM BAZAR HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,KAPASIA,BHATI KAPASIA,BHATIKAPASIA,1726752268,CO-EDUCATION JOINT,Secondary,1,0.56730288,0.524107464,0.339033544
121643,10.53,11.52,12.24,13.25,14.52,1,0.133,0.717,0.551,0.316,0.385,UTTAR RAJIBPUR GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,DHOPADANGA,RAJIBPUR,UTTAR RAJIBPUR,1721545518,GIRLS,Secondary,1,0.827072289,0.507720601,0.357288381
121644,10.32,11.8,12.83,13.83,15.83,1,0.25,0.354,0.717,0.523,0.595,DHOPADANGA GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,DHOPADANGA,UTTAR DHOPADANGA,UTTAR DHOPADANGA,1716643817,GIRLS,Secondary,1,0.692627071,0.524107464,0.502371312
121645,10.19,12.28,13.18,14.43,15.47,1,0.211,0.404,0,0,0,CHANDIPUR AL-HAJ TAHURUNNESA GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,CHANDIPUR,CHANDIPUR,CHANDIPUR,1740824272,GIRLS,Secondary,1,0.618516495,0.506722438,0.000662592
121646,10.31,11.33,13,14,15,0.32,0.083,0.992,0.143,0.063,0.091,DHAPACHILA DWI MUKHI HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,CHHAPARHATI,DAKSHIN MARUADAHA,DAKHIN MORUA DHAH,1728164848,CO-EDUCATION JOINT,Secondary,1,0.713174297,0.506722438,0.137012273
121647,10.99,11.48,12.36,13.69,14.47,0.491,0.385,0.593,0.636,0.387,0.46,DHANIAR KURA HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,SARBANANDA,TALUK BAJIT,TALUK BAJIT,1726100077,CO-EDUCATION JOINT,Secondary,1,0.809286442,0.511380068,0.407976078
121648,11,12,13,14,15,0.367,0.158,0.33,0.702,0.538,0.61,SHAHABAJ HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,SARBANANDA,TALUK SAHABAJ,SHAHABAJ,1749372788,CO-EDUCATION JOINT,Secondary,1,0.901305582,0.506722438,0.512725406
121649,11,12.02,13.08,14.29,15.26,0.462,0.118,0.368,0.725,0.515,0.587,NUTAN DULAL BHARAT DEMOKHI HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,KANCHIBARI,DULAL,DULAL,1727989304,CO-EDUCATION JOINT,Secondary,1,0.869121405,0.506674906,0.496561771
121650,10.58,11.44,12.57,13.67,15.47,1,0.091,0.55,0.662,0.411,0.484,PANCHGACHI SANTIRAM GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,SHANTIRAM,PANCHGACHHI SHANTIRAM,PANCHGACHI SANTIRAM,1757983382,GIRLS,Secondary,1,0.880837707,0.353890175,0.424772108
121651,11.6,13.36,13.44,14.24,15,0.464,0.083,0.209,0.615,0.62,0.687,BOZRA HATIA HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,DHOPADANGA,HATIA,HATIA,1757834909,CO-EDUCATION JOINT,Secondary,1,0.820928757,0.337851661,0.570453276
121652,10.13,12.23,14.07,15.07,16,0.44,0.25,0.994,0.133,0.058,0.085,BEKATARY ADARSHA HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,RAMJIBAN,BEKATARI,BEKATARY,1716236339,CO-EDUCATION JOINT,Secondary,1,0.788193139,0.337851661,0.131264477
121653,10.67,11.4,13.4,14.33,15.38,1,0.286,0.294,0.679,0.561,0.632,SARABANNDA  GIRLS  HIGH  SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,SARBANANDA,TALUK SARBANANDA,TALUK SARBANANDA,1720496074,GIRLS,Secondary,1,0.900527411,0.322102289,0.528616227
121654,10.68,11.76,12.72,13.73,14.62,1,0.077,0.404,0,0,0,BELKA MAZID PARA GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,BELKA,BELKA,BELKA,1718874968,GIRLS,Secondary,1,0.706572458,0.30662423,0.000662592
121655,10.53,11.23,13.41,14.3,15.29,1,0.308,0.5,0.691,0.439,0.513,PARAN RABEYA GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,SHANTIRAM,PARAN,PARAN,1725243455,GIRLS,Secondary,1,0.838404867,0.30662423,0.444205899
121656,10.73,11.89,13.16,13.72,14.52,1,0.214,0.404,0,0,0,SATIRJAN GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,KANCHIBARI,SATIRJAN,SATIRJAN,1717184769,GIRLS,Secondary,1,0.792534245,0.291524476,0.000662592
121657,10.88,11.51,12.32,13.17,14.45,1,0.1,0.404,0.744,0.494,0.567,KHANDAKER PARA ADARSHA GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,RAMJIBAN,BEKATARI,BEKATARY,1747674804,GIRLS,Secondary,1,0.853638317,0.291524476,0.482169971
121658,11.01,12,13,13.96,14.99,0.291,0.136,0.404,0,0,0,SUNDARGANJ A. MAZID MONDAL HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,WARD NO-03,BAMANJAL (PART),SUNDARGANJ,1919431242,CO-EDUCATION JOINT,Secondary,5,0.450188028,0.291524476,0.025937788
121659,10.62,11.48,12.54,13.55,14.56,0.267,0,0.337,0.706,0.534,0.606,UTTAR RAJIBPUR HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,DHOPADANGA,RAJIBPUR,UTTAR RAJIBPUR,1717927903,CO-EDUCATION JOINT,Secondary,1,0.781615485,0.291524476,0.509948031
121660,11.46,13.29,14.13,15.15,15.26,0.331,0.087,0.615,0.622,0.375,0.447,PANCH GACHHI SANTIRAM MODEL B-L HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,SHANTIRAM,PANCHGACHHI SHANTIRAM,PANCH GACHHI SANTIRAM,1713744288,CO-EDUCATION JOINT,Secondary,1,0.867348977,0.263851307,0.399394497
121661,11.34,12.34,13.32,14.4,14.49,1,0.35,0.404,0,0,0,SUNDARGANJ GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,WARD NO-03,SUNDARGANJ (PART),SUNDARGANJ,1716884666,GIRLS,Secondary,5,0.660897313,0.234829372,0.025937788
121662,10,11,12,13,14,1,0,0.277,0.667,0.572,0.642,KHAMAR MONIRAM BALIKA UCCHA BIDDHA NIKETAN,School,RANGPUR,GAIBANDHA,SUNDARGANJ,BAMANDANGA,MANIRAM KHAMAR,KHAMAR MONIRAM,1715204012,GIRLS,Secondary,1,0.903121828,0.234829372,0.5364204
121663,11.56,12.47,13.33,14.39,15.47,1,0.357,0.233,0.635,0.602,0.671,SOVAGANG GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,CHHAPARHATI,UTTAR MARUADAHA,UTTAR MORUDAHO,1717974364,GIRLS,Secondary,1,0.809877398,0.234829372,0.55773833
121664,11,12,13,14,15,1,0.375,0.5,0.691,0.439,0.513,JAMALHAT GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,BAMANDANGA,JAMAL,JAMAL,1719771405,GIRLS,Secondary,1,0.831507729,0.234829372,0.444205899
121665,10.5,11.38,12.57,0,0,0.372,0,0.455,0.716,0.464,0.538,SANTIRAM BAGAN CHALI JUNIOR SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,SHANTIRAM,SHANTIRAM,SANTIRAM,1706863103,CO-EDUCATION JOINT,Junior Secondary,1,0.880568899,0.208963269,0.461762877
121666,10.4,11.55,12.7,13.67,14.67,1,0.231,0.404,0.744,0.494,0.567,HATIA  GIRLS  HIGH  SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,DHOPADANGA,HATIA,DHOPADANGA,1715974168,GIRLS,Secondary,1,0.854961102,0.200238987,0.482169971
121667,10.32,11.56,12.52,13.34,14.55,0.512,0.143,0.404,0,0,0,KA KAI KASHDHA ADARSHA HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,RAMJIBAN,KEKAI KASADAHA,KA KAI KASHDHA,1740409884,CO-EDUCATION JOINT,Secondary,1,0.896515698,0.198042856,0.000662592
121668,10.35,11.88,13.23,14.98,15.02,1,0.143,0.814,0.469,0.254,0.318,KARUNAMOYEE GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,SONAROY,FATEKHAN,FOTEKHA,1735406280,GIRLS,Secondary,1,0.869967799,0.196652922,0.311460904
121669,11.12,11.3,12.35,13.17,13.8,1,0.071,0.868,0.413,0.215,0.275,KHAMAR DHUBNI  GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,SHANTIRAM,KHAMAR DHUBANI,KHAMAR DHUBNI,1746720051,GIRLS,Secondary,1,0.884881066,0.190730877,0.281478325
121670,10.84,11.83,12.52,13.33,14.38,1,0.154,0.404,0.744,0.494,0.567,JARAM NADI GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,DAHABANDA,JHINIA,JARAM NADI,1761511553,GIRLS,Secondary,1,0.921791263,0.186993721,0.482169971
121671,11.35,10.99,11.25,13.33,0,1,0.154,0.119,0.522,0.697,0.756,KASHIM BAZAR GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,HARIPUR,LAKHIR PARA (KHORPARA,LOKHIAR PARA,1737342664,GIRLS,Secondary,1,0.577814216,0.186641703,0.626230848
121672,11.08,11.95,12.8,13.7,14.98,0.531,0.2,0.216,0.621,0.615,0.682,RAMBHADRA HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,SARBANANDA,TALUK RAMBHADRA,RAMBHADRA,1721888938,CO-EDUCATION JOINT,Secondary,1,0.762104825,0.184951371,0.566720556
121673,11.38,11.8,12.16,13.2,14.25,1,0.083,0.778,0.503,0.278,0.345,CHACHIA MIRGANJ CHARKERHAT GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,TARAPUR,CHACHIA MIRGANJ (PART),CHACHIA MIRGANJ,1712876746,GIRLS,Secondary,1,0.916312494,0.184824186,0.32981347
121674,11.18,13,14,15,16,1,0.071,0.507,0.687,0.435,0.508,SHAHABAZ ADARS GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,SARBANANDA,TALUK SARBANANDA,TALUKA SHAHABAZ,1723632232,GIRLS,Secondary,1,0.903943383,0.196652922,0.441206125
121675,10.82,11.69,12.44,13.42,14.38,1,0.412,0.909,0.359,0.181,0.236,GHAGOA GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,TARAPUR,GHAGOA,TARAPUR,1716307388,GIRLS,Secondary,1,0.918791065,0.184824186,0.253367228
121677,10.81,11.86,12.47,0,0,0.568,0,0.962,0.26,0.123,0.167,JARAMNADI JUNIOR HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,DAHABANDA,JARAMANDI (PART),JARAMNADI,1729736413,CO-EDUCATION JOINT,Junior Secondary,1,0.892387836,0.184824186,0.201535702
121678,11.1,11.95,12.97,13.23,14.23,0.419,0.25,0.954,0.279,0.133,0.179,MIRGANJ  ADARSHA  HIGH  SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,TARAPUR,CHACHIA MIRGANJ (PART),TARAPUR,1714859818,CO-EDUCATION JOINT,Secondary,1,0.761696449,0.184824186,0.211288565
121679,11,12.14,13.51,14.58,14.67,0.374,0.125,0.672,0.584,0.342,0.413,RAMJIBON HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,RAMJIBAN,RAMJIBAN,RAMJIBON,1713731662,CO-EDUCATION JOINT,Secondary,1,0.800629389,0.184824186,0.376356475
121680,11.87,12.77,13.83,14.43,15.01,0.4,0.222,0.404,0,0,0,PUTIMARI HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,TARAPUR,CHACHIA MIRGANJ (PART),CHACHIA MIRGANJ,1716795735,CO-EDUCATION JOINT,Secondary,1,0.727231708,0.184824186,0.000662592
121681,10.59,11.8,12.85,13.69,14.62,0.438,0.143,0.606,0.628,0.379,0.452,SICHA HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,CHANDIPUR,SICHA,SICHA,1718935517,CO-EDUCATION JOINT,Secondary,1,0.536444664,0.184824186,0.402821549
121682,10,10.38,11.25,12.29,13.33,1,0.214,0.559,0.657,0.406,0.479,DHAPACHILA GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,CHHAPARHATI,DAKSHIN MARUADAHA,DAKSHIN MORUADHO,1747674926,GIRLS,Secondary,1,0.91051513,0.173448053,0.421301855
121683,11.11,12.17,13.32,14.37,15,1,0.167,0.958,0.268,0.128,0.173,PURBA CHHPAR HATI GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,CHHAPARHATI,PURBA CHHAPARHATI,PURBA CHHAPAR HATI,1715802797,GIRLS,Secondary,1,0.772586816,0.173448053,0.20601696
121687,10.71,11.87,12.65,13.29,14.33,1,0.25,0.63,0.612,0.366,0.438,FALGACHHA DR.MI.PATWARY GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,BAMANDANGA,PHALGACHHA,FALGACHHA,1724221981,GIRLS,Secondary,1,0.87352267,0.166573097,0.393294162
121688,10.45,11.63,12.55,13.57,14.64,1,0.125,0.404,0,0,0,NACHINI GHAGOA ADARSHA GIRLS HIGH SCHOOL,School,RANGPUR,GAIBANDHA,SUNDARGANJ,TARAPUR,CHACHIA MIRGANJ (PART),NACHINI GHAGOA,1772454906,GIRLS,Secondary,1,0.912835315,0.162527881,0.000662592
121767,10.51,11.98,12.2,14.49,15.28,0.514,0.182,0.397,0.74,0.498,0.571,KANUPUR HIGH SCHOOL,School,RAJSHAHI,JOYPURHAT,AKKELPUR,RUKINDIPUR,KANUPUR,KANUPUR,1719024617,CO-EDUCATION JOINT,Secondary,1,0.536853075,0.221680781,0.484946108
121768,11,12,13,14,15,0.484,0.182,0.263,0.657,0.582,0.651,SREEKORNODIGHI HIGH SCHOOL,School,RAJSHAHI,JOYPURHAT,AKKELPUR,TILAKPUR,SREEKARNA DIGHI,SREEKORNODIGHI,1711013795,CO-EDUCATION JOINT,Secondary,1,0.879399123,0.262412351,0.543206288
121769,11.29,12.42,13.19,13.76,14.75,0.218,0.4,0.028,0.34,0.823,0.865,JAMALGANJ HIGH SCHOOL,School,RAJSHAHI,JOYPURHAT,AKKELPUR,RUKINDIPUR,GANGAPRASAD,GANGA PRASHAD,1716509296,CO-EDUCATION JOINT,Secondary,1,0.213707166,0.899577859,0.728010001
121770,12.35,13.34,14.15,15.04,15.21,0.353,0.25,0.228,0.63,0.606,0.674,AKKELPUR F.U. PILOT HIGH SCHOOL,School,RAJSHAHI,JOYPURHAT,AKKELPUR,WARD NO-04,AKKELPUR (PART)(PURBO),171/AKKELPUR,1718333466,CO-EDUCATION JOINT,Secondary,5,0.163709831,0.865431488,0.921978552
121771,11.3,12.38,13.4,14.54,15.45,0.477,0.333,0.737,0.536,0.304,0.372,SONAMUKHI HIGH SCHOOL,School,RAJSHAHI,JOYPURHAT,AKKELPUR,WARD NO-09,MOKIMPUR,MAKIMPUR,1725093768,CO-EDUCATION JOINT,Secondary,5,0.450900256,0.993748073,0.809800539
121772,11,12,13,14,15,0.481,0.333,0.406,0.743,0.492,0.566,RAIKALI HIGH SCHOOL,School,RAJSHAHI,JOYPURHAT,AKKELPUR,RAIKALI,ROYKALI,RAYKALI,1724020449,CO-EDUCATION JOINT,Secondary,1,0.31692427,0.883377493,0.481160673
121773,11.13,11.97,12.83,13.1,13.94,0.363,0.25,0.109,0.508,0.707,0.766,TILAKPUR HIGH SCHOOL,School,RAJSHAHI,JOYPURHAT,AKKELPUR,TILAKPUR,NURNAGAR,TILAKPUR,1920201507,CO-EDUCATION JOINT,Secondary,1,0.144354005,0.874628535,0.633880192
121774,11.09,11.38,12.21,13.25,14.34,1,0.294,0.289,0.675,0.564,0.635,AKKELPUR PILOT GIRL'S HIGH SCHOOL,School,RAJSHAHI,JOYPURHAT,AKKELPUR,WARD NO-03,AKKELPUR (PART)(PASCHIM),AKKELPUR,1731778546,GIRLS,Secondary,5,0.685085671,0.824061392,0.910594963
121775,10.76,11.99,13,13.95,14.59,0.53,0.25,0.522,0.679,0.427,0.5,KASHIRA HIGH SCHOOL,School,RAJSHAHI,JOYPURHAT,AKKELPUR,GOPINATHPUR,KASIRA,KASHIRA,1719666134,CO-EDUCATION JOINT,Secondary,1,0.372745633,0.719972117,0.435715411
121776,10.96,11.93,12.85,13.97,15.25,1,0.4,0.743,0.531,0.3,0.368,JAMALGANJ GIRLS' HIGH SCHOOL,School,RAJSHAHI,JOYPURHAT,AKKELPUR,RUKINDIPUR,RUKINDIPUR,RUKINDPUR,1714602639,GIRLS,Secondary,1,0.249038037,0.658605725,0.345545866
121777,11.63,12.52,13.56,14.31,15.11,0.463,0.308,0.399,0.742,0.496,0.57,GOPINATHPUR HIGH SCHOOL,School,RAJSHAHI,JOYPURHAT,AKKELPUR,GOPINATHPUR,GOPALPUR,GOPINATHPUR,1745760404,CO-EDUCATION JOINT,Secondary,1,0.280926941,0.642461859,0.483936512
121778,10.06,11.33,12.11,13.07,14.23,0.516,0.25,0.617,0.621,0.373,0.446,MOHANPUR  HIGH SCHOOL,School,RAJSHAHI,JOYPURHAT,AKKELPUR,TILAKPUR,MOHANPUR,MOHANPUR,1710147175,CO-EDUCATION JOINT,Secondary,1,0.564966929,0.626104093,0.398416748
121779,11.13,12.03,13.56,15.06,15.46,0.48,0.2,0.554,0.659,0.408,0.482,PUNDURIA HIGH SCHOOL,School,RAJSHAHI,JOYPURHAT,AKKELPUR,RAIKALI,PUNDARIA,PUNDURIA,1714572251,CO-EDUCATION JOINT,Secondary,1,0.82367598,0.592726064,0.423036235
121780,10.96,11.96,13,14.02,15.03,0.523,0.417,0.82,0.464,0.25,0.314,GANIPUR JAFARPUR HIGH SCHOOL,School,RAJSHAHI,JOYPURHAT,AKKELPUR,SONAMUKHI,JAFARPUR,JAFARPUR,1736750734,CO-EDUCATION JOINT,Secondary,1,0.646048051,0.558613391,0.308779996
121781,11.09,12.61,13.55,14.43,15.51,1,0.333,0.836,0.447,0.239,0.301,TILAKPUR ADARSHA GIRLS HIGH SCHOOL,School,RAJSHAHI,JOYPURHAT,AKKELPUR,TILAKPUR,NURNAGAR,NOURNOGR,1776926257,GIRLS,Secondary,1,0.718764149,0.506722438,0.299697515
